1189077	9
1189124	13
1189191	13
1448128	8
1448718	11
1449194	9
1449372	13
1450439	8
1451209	10
1451237	8
1614642001	11
1614642003	14
1614666002	10
1615752002	12
1615755001	13
1512567	14
1512593	12
1513556	10
1454112	13
1454787	13
1454788	13
1454790	13
1455884	14
1455901	7
1456076	10
1456078	10
1456079	9
1486451003	9
1486453001	14
1486456004	10
1486456005	13
1461543	6
1464796	11
1471070	14
1474173	7
1474246	11
1474247	11
1474267	7
1619007	8
1115302001	11
1115304001	7
1115311001	7
1115322002	9
1115324003	9
1115331004	8
1474304	10
1474328	10
1474346	13
1474390	10
1474437	14
1475729	6
1477644	10
1477645	5
1477646	9
1477650	5
1477651	5
1477652	9
1477655	8
1477668	13
1478107	11
1479767	14
1479807	12
1479811	10
1482691	7
1483770	8
1483837	14
1484191	11
1484222	7
276977	14
290037	6
294184	11
294585	14
1484395	12
1484427	7
1484560	8
1486243	7
1486251	9
1486275	10
1486291	5
1486296	6
1486343	10
1495199	10
1495616	5
1496538	5
1499552	14
1499553	14
1504535	7
1522618	6
1522619	8
1522622	5
1534570	7
1535052	11
1536037	5
1536043	13
1536044	14
1536555	10
1540065	6
1543420	5
1544550	12
1544585	8
1544633	12
1544634	6
1549038	12
1549041	8
1556773	7
1557097	9
1557111	12
1557146	9
1557154	5
1557155	6
1557535	7
1557540	14
1557541	14
1563046	14
1563047	11
1563048	14
1570557	12
1114789001	12
1114792001	8
1114795005	11
1114810004	5
1114811004	13
1114811006	13
501624006	5
501624008	5
501626001	10
501626010	9
501675006	14
501686001	8
501686006	5
655595001	10
655595002	6
682057005	12
756177001	13
932945071	10
932945083	12
936540006	5
936540010	13
945617006	9
992225008	5
992225013	5
992225014	9
992226004	5
993411004	7
1098609002	5
1098615001	14
1098615002	10
1098615003	12
1098624002	11
1098632001	7
1098657002	6
1098701001	6
1098707002	14
1098711002	10
1098712001	8
1098716003	13
1098725003	12
1098726002	6
1098730001	7
1098773001	11
1098773002	9
1098790005	8
1098792001	10
1098798009	12
1098798013	14
1098805001	12
1098806001	12
1098806002	14
1098835002	13
1098837004	6
1098843002	14
1098845003	13
1098851001	6
1098856002	9
1098856003	13
1098857001	5
1098903004	13
1098916001	9
1098928002	13
1098948003	12
1098957002	13
1098969002	11
1098969004	5
1098969012	8
1099013001	11
1099014001	14
1099014005	14
1099026001	9
1113619001	14
1113622001	12
1113683002	9
1113714002	10
1113714003	7
1113717007	5
1113719003	12
1113725001	5
1113728001	6
1113738001	13
1113740002	6
1113747001	13
1113814002	5
1113826003	10
1113827003	10
1113829005	12
1113832001	12
1113843002	5
1113844004	7
1113847002	12
1113856001	5
1113863002	6
1113868006	10
1113884002	10
1544620009	12
1115568003	8
1115572001	5
1115572007	5
1115572009	7
1115574002	10
1115576004	7
1098934001	14
1098936002	10
1098936003	6
1098936005	9
1098936007	5
1098941001	7
1098942004	12
1098943001	13
1615842	7
1615844	7
1615852	5
1615861	14
1615905	13
1616037	14
1616038	8
1616215	9
1620265	10
1620278	11
1620332	8
1621063	6
1621067	11
1621173	6
1228678	9
1113652001	5
1113654003	12
1113663002	6
1113665002	9
1113668002	10
1113678003	10
1113916001	10
1113917001	14
1113925002	5
1113925003	11
1113926001	14
1113927003	11
1113930003	13
1113931001	7
1113946001	7
1113951002	9
1113952001	5
1113952002	14
1113958003	6
1113969002	6
1113974002	11
1113976002	5
1113987001	10
1113992002	5
1113992003	6
1113994003	9
1113994008	11
1114007002	6
1114008002	12
1114013003	8
1114013005	14
1114064003	7
1114067005	12
1114067006	11
1114067010	11
1114069005	5
1114069006	10
1114074001	12
1114075001	11
1114121003	13
1114121004	13
1114123004	7
1114131013	12
1114135002	13
1114137001	6
1114137003	6
1114137004	13
1114141007	10
1114176001	10
1114176003	12
1114182002	9
1114188001	13
1114188005	12
1114192001	11
1114194001	9
1114197001	6
1114200011	7
1114576001	13
1114579008	11
1114582001	8
1114582003	13
1114582004	10
1114599003	6
1114606002	12
1114615002	8
1114692006	11
1114693001	11
1114701001	9
1114701004	5
1114703005	13
1114703008	8
1114705001	13
1114705009	7
1114705011	13
1114706002	14
1114706004	13
1114706006	7
1114710011	9
1114761001	10
1114761003	12
1114762003	7
1114765002	6
1114770005	5
1114773002	9
1114777003	5
1114778003	9
1114779001	8
1114779006	14
1114822003	10
1114823011	8
1114830001	8
1114831007	9
1114832002	8
1114832004	13
1114835001	11
1114837002	6
1114845002	13
1114847001	9
1114854002	7
1114888016	7
1114892001	5
1114893005	6
1114893006	8
1114900001	13
1114925005	11
1114925008	8
1115020004	11
1115022001	14
1115032001	6
1115032003	14
1115032009	13
1115032024	9
1115032025	5
1115032026	11
1115047039	13
1115049002	14
1115056001	5
1115060002	10
1115065005	12
1115065009	13
1115065011	14
1115067001	5
1115134001	13
1115143006	9
1115143007	12
1115149004	14
1115160001	5
1115163002	6
1115168001	7
1115168016	6
1115169001	5
1356075	8
1356080	10
1356083	13
1356625	10
1357311	13
1360096	9
1360107	11
1360113	8
1360115	6
1114036002	9
1114036004	7
1114037002	9
1114048004	10
1114050003	14
1114056005	7
1618381	8
1618435	8
1618440	9
1618442	8
1618449	5
1618465	13
1617131001	9
1618187001	6
1618187003	11
1618463002	13
1621706	5
1621707	9
1621712	14
1622272	13
1622273	10
1115175001	12
1115177001	7
1115193002	11
1115193005	13
1115197007	8
1115202004	8
1115215003	9
1115255002	8
1115269002	7
1115281001	6
1115288001	9
1115290002	12
1115291004	6
1115294002	9
1115338002	14
1115340004	8
1115342001	7
1115352002	13
1115353003	6
1115353010	7
1115353015	6
1115358003	14
1115359005	12
1115362009	8
1115365003	12
1115400013	6
1115413002	11
1115413005	8
1115415007	9
1115416004	12
1115472002	14
1115479003	8
1115485001	11
1115485002	13
1115485005	8
1115486004	11
1115491008	12
1115494003	5
1115504001	8
1115536008	9
1115536010	10
1115539001	12
1115539002	6
1115540001	9
1115540002	10
1115542001	13
1115543002	12
1115548007	9
1115550001	10
1115550003	14
1115550004	7
1115551001	10
1115551002	14
1115552004	10
1115579001	13
1115594011	9
1115594012	8
1115595004	8
1115597003	7
1115599005	13
1115629006	5
1115629012	9
1115640005	12
1115643005	13
1115704012	14
1115717005	12
1115717013	8
1115718009	14
1115719004	10
1115722012	7
1115722013	12
1115722020	12
1115730005	11
1115737004	8
1115737005	12
1115737006	11
1115737015	12
1115750001	10
1115752007	12
1115752012	7
1115752014	5
1115752018	14
1115753003	14
1115756001	9
1115787013	8
1115837001	13
1115890027	13
1115891004	5
1115891011	6
1115891018	10
1115891022	9
1115897001	13
1115897006	10
1115897022	5
1115897048	7
1115897049	9
1115897052	10
1115897053	10
1115897054	9
1115897056	5
1115901006	5
1115370010	10
1115376002	6
1115376003	6
1115394003	7
1115396003	5
1614084	6
1614621	12
1614623	6
1614637	10
1614638	12
1115905016	9
1115906001	7
1115906003	6
1115906013	7
1115906023	8
1115906031	8
1115908030	10
1115979008	13
1115979043	6
1115979083	7
1115979086	13
1115979098	12
1115979117	5
1115979118	8
1115983012	5
1115983026	7
1115983057	6
1136358001	13
1136359002	6
1136361001	11
1136362002	13
1136366002	5
1136368001	14
1136371002	8
1136372002	8
1136382007	14
1136386001	6
1136392001	6
1136397001	9
1136398001	9
1136401004	11
1136404001	9
1136406002	9
1136406005	11
1136406006	12
1136409002	7
1136412001	13
1136414003	11
1136419002	6
1136419003	11
1136421001	12
1136424002	8
1136428001	7
1136429006	5
1136430001	9
1136433002	10
1136433003	9
1136438002	7
1136438003	6
1136438007	6
1136440002	13
1136443009	11
1136443015	6
1136450001	10
1136456007	6
1136460005	13
1136460008	7
1136461002	7
1136462003	9
1136471005	13
1136474002	12
1136475004	7
1136481001	8
1136482002	10
1136484004	14
1136486003	10
1136488001	5
1136490003	14
1136492001	14
1136500002	7
1136500003	13
1136503003	14
1136505002	7
1136515002	9
1136516001	12
1136526002	8
1136534002	11
1136542003	8
1136543004	11
1136544001	9
1136544002	6
1136551002	14
1136553001	12
1136554001	11
1136554002	14
1136555001	12
1136556003	7
1136558001	11
1136559002	14
1136562002	6
1136563001	5
1136563013	11
1136568002	13
1136571002	9
1136573002	7
1136575002	12
1136575008	14
1136576005	7
1136576010	5
1136577004	9
1136577012	12
1136577013	8
1136577017	6
1136579001	8
1136579006	11
1136581005	10
1136585002	14
1136585005	13
1136592001	13
1136596001	12
1136597004	7
1136597006	8
1136599003	6
1136600002	6
1136604001	9
1136604003	11
1136608004	14
1136608009	10
1136615002	7
1136618001	14
1136628001	12
1136632001	5
1136633005	10
1136635002	13
1136636001	11
1136640002	5
1136640012	11
1136644004	7
1136644005	11
1136646004	12
1136650003	12
1136650005	9
1136652002	11
1136657001	13
1136658003	13
1136659005	12
1136660003	9
1136661008	12
1136662001	9
1136662002	13
1136662003	10
1136664002	10
1136664003	5
1136664005	6
1136664010	8
1136666006	9
1136667003	8
1136669002	13
1136671003	5
1136672002	9
1136674001	11
1136674003	12
1136676003	7
1136676009	10
1136677007	7
1136678003	9
1136678005	8
1136681002	13
1136682008	11
1136684005	7
1136684006	7
1136684009	11
1136685001	7
1136685003	10
1136686007	10
1136687001	6
1136688002	6
1136689001	11
1136689003	13
1136697003	13
1136697004	10
1136705004	9
1136707001	6
1136707005	7
1136707006	5
1136709006	5
1136764001	10
1136799001	13
1136817001	11
1136827003	12
1136834003	9
1136836002	8
1136840002	14
1192703002	14
1192715002	7
1354190	14
1354194	13
1354211	5
1354215	11
1193563002	9
1193572001	5
1193648004	12
1193648008	8
1193728004	11
1193732002	9
1194219002	5
1194247001	11
1201426002	6
1222570004	13
1222573003	7
1224733003	8
1226029018	13
1229988001	8
1229988002	6
1241160001	11
1241160002	12
1241162004	13
1241162006	12
1241162010	9
1241166008	14
1241167002	7
1241167011	13
1241168005	7
1241168006	10
1241356002	6
1248823003	10
1248825003	11
1256067002	6
1256068001	11
1256068002	7
1335736002	11
1335736005	6
1335736016	9
1335742003	7
1343097003	10
1343100001	14
1343100002	10
1352698001	13
1352743002	9
1355103007	13
1401343007	8
1401447001	13
1407654001	11
1407827001	14
1451002003	14
1451039001	6
1452268003	5
1454153003	12
1454551002	12
1454551004	12
1454551008	14
1454785003	5
1465209002	14
1465209004	14
1465618003	5
1465618005	7
1466844003	7
1466845003	5
1466850002	12
1476554002	5
1476576005	8
1476678002	8
1479080002	8
1479566001	7
1491038004	9
1492550003	14
1492583001	12
1492584002	13
1499550002	14
1514551001	5
1526103002	11
1527125002	6
1527125003	11
1540116001	5
1543485001	14
1543535004	6
1543535014	5
1544052002	7
1544056001	8
1555065001	14
1555090001	7
1556401002	10
1556930002	6
1556931003	11
1557103001	6
1557103003	12
1557783001	8
1575595001	11
1112990	7
1113023	8
1113037	14
1113074	13
1113103	6
1113106	12
1113108	6
1629548	13
1629551	12
1629558	9
1098976002	13
1098977003	13
1098981002	7
1098981005	11
1098987001	14
1099003002	8
1099006002	12
1619762001	13
1619780003	6
1621039003	5
1621588002	7
1621590001	9
1623166001	6
1627081001	10
1627156002	10
1627950003	14
1494216	11
1494247	10
1627040	5
1627072	12
1636406	14
1636595	12
1636910	7
1470752	12
1633195	12
1633197	6
1633209	13
1633215	12
1633217	14
1633301	9
1633500	10
1437161	12
1114142002	5
1114144002	8
1114156001	14
1114156003	7
1114163003	8
1114172005	5
1114174001	9
1114174002	8
1455107010	11
1455112016	8
1455117003	6
1464139004	10
1464140001	7
1437520	13
1437526	7
1437527	11
1437528	8
1437592	6
1277119	9
1277778	5
1434783	10
1434792	5
1113448	6
1113458	10
1113501	5
1113511	6
1113533	8
1225238	13
1225571	13
1225576	8
1194073003	11
1194120004	7
1115069001	8
1115069005	6
1115116009	12
1115116013	9
1115117001	10
1115127002	14
1115129001	8
1115132002	8
1629943	13
1630215	7
1456545	7
1183509	6
1183522	10
1637365	10
1098865006	8
1098867009	5
1098868001	8
1098868006	8
1098872001	12
1098875002	10
1098875003	9
1098880002	11
1098885001	8
1204122	5
1204151	9
1204205	8
1204362	6
1114720001	6
1114728002	8
1114731015	5
1114732002	10
1114742001	5
1114753007	10
1114756003	14
1114756004	14
1114756005	12
1580150	12
1636222	11
1636233	14
1636237	7
1636266	9
1636369	11
1636371	6
1636373	5
1636377	10
1636387	9
1636389	11
1636390	8
1483522	9
1105207	6
1105269	8
1105289	8
1105296	14
1114855003	14
1114866003	7
1114868002	13
1114868005	9
1114884005	14
1114884008	10
1114886012	14
1184333	5
1184354	14
1184357	8
1184384	9
1184388	7
1184393	6
1103904	14
1103905	8
1103948	6
1103963	8
1103983	8
1104014	12
1104022	14
1104028	14
1104042	10
1478602	14
1635543	6
1635544	5
1635546	8
1635547	13
1635656	9
1106115	10
1106208	9
1106250	7
1106315	5
1106379	13
1631719	13
1631756	5
1631760	13
1631784	10
1631904	12
1631908	12
1632068	10
1100432	8
1100435	12
1100448	11
1100456	13
1100464	5
1100465	9
1100501	11
1100508	13
1100521	5
1100525	5
1100545	8
1628085001	5
1628085002	14
1628085008	7
1629053002	5
1630183003	14
1630184002	10
1630184005	11
1631570002	14
1194830	9
1195009	5
1228926	7
1228968	5
1114202001	12
1114206003	6
1114207002	9
1114540008	5
1114546004	11
1114551002	11
1114551004	5
1114555001	12
1114555002	12
1114556002	5
1114556003	9
1114557002	12
1114558002	14
1114567002	5
1112661	11
1112662	14
1112691	5
1112720	8
1112738	7
1115225002	10
1115228001	9
1115243001	12
1115243002	8
1115244002	14
1115245001	8
1115250006	9
1115252002	14
1098808004	8
1098810004	10
1098811002	14
1098817003	12
1098819006	8
1098832006	10
1229653	6
1633713	12
1633715	9
1633718	11
1633729	9
1633740	8
1425131	10
1100145	6
1100149	10
1100154	6
1100161	5
1100167	14
1100197	14
1100199	5
1630774	5
1630812	14
1630878	13
1630884	9
1630888	14
1630899	13
1635499002	10
1637035004	5
1637739001	6
1452408	11
1452441	9
1195417	9
1195441	7
1137866	10
1137869	13
1137872	5
1137889	7
1137890	7
1137904	7
1137919	7
1137922	11
1137936	10
1137942	5
1137947	10
1137960	6
1137978	14
1137999	9
1138000	10
1138003	9
1424511	12
1424513	8
1634944	5
1627995	8
1628000	8
1628001	9
1628002	7
1628004	8
1628039	9
1628040	12
1435884	9
1190575	6
1190700	10
1190751	6
1190768	11
1105551	6
1105570	8
1105575	9
1105592	13
1105593	8
1105619	12
1105622	9
1105624	12
1105661	9
1105662	14
1105663	10
1105672	6
1105726	13
1105733	8
1105735	5
1635064	9
1635346	10
1635348	14
1635355	5
1115647004	9
1115647009	5
1115648007	13
1115666001	11
1115668007	11
1115668011	14
1115673001	11
1115673007	10
1115704001	9
1475107	12
1108169	9
1108177	14
1108187	13
1108210	13
1108225	9
1108375	8
1108414	9
1108418	11
1207740	13
1215047	8
1125533	14
1127184	11
1232185002	13
1232186003	6
1108741	6
1108779	11
1108832	10
1108836	11
1108885	14
1473955	8
1474033	13
568631	14
572647	6
572655	9
575053	13
581180	7
1607892004	6
1607935005	5
1607977003	5
1607977011	7
1607978002	5
1115509001	6
1115510002	8
1115511001	10
1115512003	8
1115515012	9
1115516001	13
1115519001	11
1115529001	10
1115529003	6
1115531001	8
730714	8
764541	7
764542	12
768122	6
900068	10
910539	11
1364136	9
1401403	8
1401532	10
1313401	8
1313403	9
1229237	9
1424088	11
1485077	6
1485078	8
1485766	7
1472277	5
1634165	13
1634205	9
1634240	11
1634241	10
1634301	13
1634312	7
1634327	14
1634336	8
1633088	6
1112258	12
1112280	13
1112284	11
1112523	13
1099409	14
1099411	5
1099431	6
1099456	6
1099466	5
1099480	9
1099482	13
1484028	13
1639143	7
1639587	13
1639594	10
1639684	9
1104785	9
1104827	13
1104845	7
1104862	9
1104872	10
1109768	11
1109791	7
1109818	14
1109874	10
1109876	6
1109889	8
1109890	8
1109902	8
1070558	12
1078626	8
1087484	10
1101810	5
1101813	7
1101816	9
1101829	8
1101836	9
1101864	11
1101935	10
1098741003	9
1098746001	14
1098750001	9
1098753003	14
1098754001	10
1098754002	5
1098762002	11
1098762003	8
381345	14
382418	9
398602	13
448241	8
1103508	12
1103511	10
1103548	10
1103550	5
1103602	7
1103638	5
1103681	5
1194354	6
1194502	7
1194518	12
1404901	9
1404905	12
1405052	5
1099182	12
1099186	8
1099198	6
1099227	12
1099234	9
1099262	5
1262696	14
1262701	8
1263553	8
1263557	7
1263558	5
1263565	10
1267549	7
1268055	11
1111888	13
1111902	14
1111904	5
1111908	11
1111948	6
1111959	13
1111968	7
1111994	9
1112041	13
1115606003	5
1115607008	8
1115608004	11
1115608006	10
1115608011	7
1115609001	6
1115614003	8
1115615004	9
1115616001	12
1115617004	13
1639645002	6
1639648003	8
1639648004	10
1639648007	12
1639711001	8
1640837002	8
1640837004	13
1640837007	5
1640851001	8
1640852002	8
1640852008	13
1640856005	6
1640856008	14
1640856012	7
1640857003	5
1640857007	12
1640858001	8
1640858010	5
1640859006	5
1640859008	14
1640860009	11
1640861003	5
1640861004	6
1640861008	5
1640864004	12
1640864005	14
1640865007	11
1109046	9
1109047	9
1109064	6
1109079	7
1109122	9
1109185	9
1109188	5
1109208	14
1106947	14
1106968	7
1106977	13
1106993	5
1107055	5
992928	9
995213	11
995228	9
995375	8
1631577005	6
1632729002	5
1633625004	5
1633725002	5
1634171001	11
1634171005	7
1634171007	5
1634171013	14
1031258004	10
1031258008	13
1093647001	13
1098569001	13
1098573001	8
1098579001	6
1098586001	6
1098586002	12
1098594002	9
1115427010	5
1115439002	9
1115441003	12
1115442002	9
1115456001	12
1115470004	6
1115471002	6
1115471006	6
1341540	5
1341548	12
1341549	13
1341550	12
1343094	10
1136855001	7
1143320002	12
1143320005	5
1143321002	7
1131106	5
1131122	9
1131124	7
1131126	12
1131132	8
1131152	14
1131159	5
1131176	5
1131181	7
1131192	12
1131196	7
1131210	5
1131214	12
1131218	11
1476540	14
1477591	10
1477595	13
1477603	14
1477622	9
1477628	11
1477636	10
1372540	8
1375038	6
1622535	13
1622543	13
1622569	9
1622580	13
1622610	8
1623558	12
1623560	10
1624556	6
1604153	14
1604159	8
1604160	11
1604161	14
1604213	9
1604539	12
1646044	10
1648065	6
1259077	12
1259258	10
1259262	12
1259382	13
1259397	14
1259479	13
1259480	6
1259482	11
1259489	10
1100721	12
1100730	6
1100747	6
1100805	12
1640984	5
1641024	6
1641025	5
1641027	13
1641101	13
1641114	6
1641125	6
1641131	5
1641134	10
1641135	6
1641289	5
1135420	10
1135428	8
1135435	6
1135449	9
1135467	10
1135470	6
1135472	6
1135486	8
1135502	8
1135503	11
1135513	7
1135515	10
1135517	8
1135535	9
1101437	12
1101509	8
1101592	11
1101602	10
1101611	14
1101630	6
1101631	12
1616530	12
1616576	6
1616591	12
1616592	6
1617052	12
1617053	5
1584536	9
1584549	8
1584552	11
1587101	7
1635749	8
1635967	13
1635969	14
1130816	8
1130819	9
1130821	5
1130831	7
1130834	14
1130836	13
1130837	9
1130873	8
1130882	12
1130890	6
1130894	10
1130898	14
1130899	9
1130920	9
1129565	9
1129571	5
1129577	8
1129580	13
1129599	7
1129608	8
1129618	13
1129623	12
1129628	6
1129638	7
1129645	14
1129651	13
1129667	13
1462065	8
1462535	11
1639780	7
1639782	10
1639819	10
1639892	5
1639895	8
1640273	11
1640274	12
1640536	7
1107546	5
1107567	14
1107569	12
1107634	8
1107768	8
1640850	11
1236489	10
1236491	7
1236499	11
1236501	13
1099881	8
1099886	8
1099888	10
1099895	5
1099927	5
1099973	6
1641640	5
1642057	6
1639067	7
1621547	8
1621581	13
1621608	11
1621612	11
1621614	6
1621619	5
1621620	14
1621621	12
1621637	10
1621641	7
1621643	11
1621670	11
1643589	10
1643591	9
1628087	12
1628105	11
1628130	6
1628132	14
1628288	14
1101040	5
1101044	8
1101069	14
1101106	11
1101110	7
1101124	9
1101135	13
1101146	8
1101148	12
1101149	7
1114098001	12
1114099004	12
1114099005	8
1114103002	7
1114105003	8
1114119001	8
1113763001	8
1113805001	5
1113809001	14
1113810001	9
1102143	13
1102145	10
1102177	8
1102188	7
1102202	12
1102226	5
1102302	11
1471189	14
1129364	9
1129377	10
1129378	14
1129379	5
1129392	9
1129396	14
1129413	12
1129426	10
1129435	12
1129438	12
1608337	5
1608402	9
1407820	8
1407823	12
1407840	12
1408544	6
1409046	12
1409051	10
1226031014	5
1226031016	5
1226031019	11
1226031023	8
1226031027	7
1226031031	9
1226031032	11
1226031042	7
1226806004	6
1226815002	13
11	9
511	11
513	10
515	12
99520	14
265083	12
265822	9
267869	7
268905	7
274443	10
294774	8
294778	6
294847	5
294851	8
298246	12
299942	12
300290	13
300367	11
300440	11
301418	11
362124	5
375381	8
463148	7
466430	8
484118	8
484129	14
489051	9
502834	6
505276	13
506523	5
599701	13
643273	13
655848	10
933206	8
940781	7
940782	12
940786	10
947883	9
949040	11
953845	10
956198	7
964912	5
996442	7
997178	13
997216	13
998503	12
998554	12
999073	9
1001558	14
1021742	13
1029313	5
1038133	12
1087493	11
1087496	9
1093652	7
1099058	12
1099100	10
1099164	14
1099167	13
1099173	12
1099175	13
1099297	8
1099317	6
1099349	13
1099350	13
1099361	11
1099362	13
1099363	11
1099390	12
1099394	8
1099540	7
1099545	6
1099573	11
1099577	13
1099578	9
1099586	14
1099593	6
1099601	5
1099659	13
1099671	8
1099673	13
1099676	9
1099682	13
1099686	9
1099710	10
1099723	6
1099732	11
1557703	5
1558260	8
1588056	6
1588058	9
1588060	9
1588537	12
1590069	12
1590074	8
1590077	6
1590080	11
1590084	6
1590086	9
1590097	11
1590101	6
1590550	5
1590552	11
1590553	11
1590560	12
1590562	9
1590563	11
1590572	12
1590574	9
1590575	5
1590590	6
1590592	8
1590594	9
1590597	11
1590704	7
1591057	9
1273231	9
1273391	12
1556074	14
1556176	6
1556181	12
1556337	8
1556373	5
1556379	10
1556380	6
1124040002	11
1136342002	7
1136342003	8
1136351002	14
1136353002	13
1099753	11
1099807	7
1099816	5
1099860	9
1099878	14
1099879	10
1100011	14
1100056	10
1100090	6
1100098	5
1100111	6
1100119	12
1100134	9
1100295	12
1100302	13
1100306	11
1100321	14
1100325	7
1100340	10
1100359	8
1100366	7
1100372	9
1100374	9
1100398	9
1100404	7
1100566	8
1100573	12
1100611	13
1100620	14
1100629	12
1100660	8
1100674	8
1100683	5
1100702	9
1100705	10
1100918	5
1100923	14
1100940	9
1100965	7
1101025	8
1101200	9
1101201	11
1101202	10
1101203	8
1101206	14
1101211	11
1101213	5
1101239	14
1101255	12
1101256	11
1101260	5
1101288	10
1101301	13
1101305	9
1101650	8
1101659	13
1101668	10
1101672	12
1101718	8
1101737	14
1101758	8
1102010	8
1102039	13
1102063	6
1102090	10
1102139	12
1102308	13
1102326	8
1102348	7
1102362	5
1102405	5
1102490	8
1102503	13
1102569	5
1102583	11
1102588	7
1102636	5
1102686	9
1102701	9
1102795	5
1102830	14
1102836	12
1102839	8
1583038	12
1545170	6
1545741	12
1546581	7
1547051	10
1548551	7
1548553	14
1103013	14
1103033	7
1103036	12
1103052	5
1103097	10
1103108	14
1103120	8
1103143	8
1103145	11
1103146	6
1103173	11
1103179	5
1103181	8
1103197	10
1103214	12
1103327	11
1103340	12
1103389	14
1103391	13
1103392	13
1103397	14
1103468	10
1103475	9
1103476	12
1103704	12
1103717	10
1103719	5
1103721	5
1103757	12
1103779	12
1103791	11
1103793	12
1103794	11
1103813	14
1103816	5
1103839	11
1103858	8
1103860	6
1103879	8
1104099	8
1104113	8
1104124	12
1104258	10
1104307	13
1104500	11
1104549	11
1104634	8
1104638	6
1104646	12
1105023	5
1105050	10
1105067	6
1105070	6
1105373	11
1105388	11
1105464	11
1105466	13
1105489	12
1105490	6
1105508	7
1105509	12
1105516	14
1105743	6
1105794	7
1105803	6
1105812	12
1105864	12
1105870	11
1105979	12
1105982	5
1106436	14
1106448	6
1106483	11
1106518	9
1287041001	11
1291919004	10
1291920001	7
1321452001	12
1192896001	13
1478572001	9
1478572003	11
1106597	10
1106654	7
1106666	14
1106669	9
1106681	7
1106728	9
1106747	9
1106753	12
1106765	7
1106785	14
1106797	5
1106819	6
1107127	10
1107162	10
1107360	9
1107368	10
1107454	7
1107825	10
1107868	8
1107880	12
1108062	8
1108474	7
1108513	8
1108522	10
1108594	6
1108953	12
1108961	8
1108971	9
1108978	10
1109002	5
1109003	9
1109004	8
1109023	8
1109033	7
1109250	6
1109260	7
1109278	11
1109288	11
1109289	13
1109291	14
1109292	11
1109322	12
1109328	14
1109345	11
1109358	10
1109381	11
1109386	6
1109398	12
1109410	6
1109426	14
1109518	5
1109548	6
1109550	6
1109580	12
1109583	6
1109591	12
1109601	14
1109632	7
1109667	13
1109685	12
1109706	10
1109709	13
1110179	6
1110180	10
1110181	6
1110186	6
1110201	9
1110295	6
1110348	7
1111469	8
1111649	9
1111651	14
1111682	7
1111736	8
1111750	9
1111820	13
1111823	13
1111845	10
1111848	7
1111851	8
1111854	11
1112049	9
1112064	10
1112119	11
1112122	13
1112124	10
1112127	6
1112144	7
1112150	9
1112540	14
1112601	5
1112609	7
1112612	10
1112613	14
1112624	9
1112652	12
1112655	14
1112656	9
1112821	13
1112860	13
1112863	14
1112864	11
1112865	11
1112870	9
1112873	7
1112913	9
1112941	5
1112942	14
1113120	8
1113129	8
1201266	6
1601583	10
1601585	12
1603081	9
1603082	9
1603087	9
1603536	9
1603546	7
1197443	12
1197503	11
1597594	6
1598095	10
1598097	8
1598620	13
1598679	8
1598681	14
1599068	11
1198687	6
1198840	12
1337005001	7
1337007004	12
1337327002	13
1340545001	6
1340545007	13
1342039001	12
1113153	14
1113165	13
1113167	10
1113196	11
1113234	7
1113561	14
1113577	7
1113579	12
1119543	7
1123824	9
1127307	10
1127316	11
1127378	5
1129035	7
1129038	7
1129039	8
1129050	5
1129058	14
1129067	6
1129084	12
1129090	7
1129092	10
1129114	7
1129116	10
1129119	5
1129149	11
1129173	12
1129176	12
1129208	9
1129214	7
1129219	14
1129226	9
1129232	10
1129242	5
1129245	5
1129254	11
1129270	9
1129283	10
1129288	10
1129297	13
1129304	10
1129309	5
1129328	5
1129467	13
1129473	10
1129482	6
1129483	5
1129485	7
1129490	11
1129507	8
1129509	9
1129533	5
1129534	12
1129546	6
1129549	8
1129678	14
1129710	9
1129716	8
1129733	9
1129741	11
1129745	6
1129748	6
1129751	7
1129758	12
1129763	9
1129769	10
1129770	8
1129796	9
1129804	12
1129805	12
1129806	6
1129808	11
1129810	5
1129822	6
1129827	10
1129831	12
1129844	12
1129849	7
1129869	12
1129872	11
1129875	14
1129908	6
1129920	13
1129925	7
1129932	8
1129934	7
1129941	9
1129947	14
1129949	8
1129951	9
1129978	8
1129982	10
1129990	12
1129995	12
1129997	10
1130001	5
1130019	11
1130022	8
1130029	8
1130031	7
1130035	14
1130039	7
1130041	13
1130043	11
1130047	10
1130051	5
1130062	13
1130065	10
1130072	9
1130076	6
1130077	11
1130081	9
1130082	9
1130091	7
1130092	14
1130095	9
1130113	9
1130125	11
1130157	11
1130158	13
1130168	5
1130171	11
1130201	5
1130210	9
1130225	10
1130228	12
1130236	12
1130238	11
1130250	10
1130266	14
1130267	14
1130273	11
1130293	10
1130297	11
1130313	8
1130314	10
1130320	6
1130328	11
1130336	12
1130347	12
1130352	9
1130354	5
1130360	9
1130373	13
1130397	12
1130402	7
1130403	5
1130411	7
1130416	9
1130419	7
1130435	14
1130440	11
1130444	5
1130449	8
1130456	11
1130465	9
1130467	14
1130469	10
1130470	8
1130495	6
1130507	14
1130513	12
1130515	7
1130536	14
1130541	12
1130545	5
1130556	5
1130558	11
1130571	14
1130592	11
1130611	7
1130636	14
1130639	11
1130645	5
1130647	12
1130658	12
1130671	14
1130672	5
1130675	11
1130680	14
1130687	14
1130700	11
1130716	8
1130737	10
1130754	8
1130758	11
1130768	6
1130772	9
1130777	7
1130791	12
1130804	11
1130940	6
1130958	9
